stock_code,stock_name,current_price,base_score,corp_code,corp_name,report_nm,rcept_no,rcept_dt,status,document_status,confidence,export_hits,fx_hits,hedge_hits,foreign_debt_hits,import_cost_hits,fx_exposure_score,negative_score,final_score,evidence_snippet,reason,추천표시
008040,사조동아원,810.0,0.0,00137252,사조동아원,분기보고서 (2026.03),20260515002569,20260515,OK,OK_ZIP,A,67,23,79,1,0,78,2,147.3,"사업목적 현황 구 분 사업목적 사업영위 여부 1 배합사료 제조, 임가공 및 판매업 영위 2 부동산 매매 및 임대업 영위 3 축산업 미영위 4 양어업 미영위 5 수출입업 영위 6 도소매업 영위 7 국내외 곡물 및 사료자원 개발,생산,유통,가공 및 판매와 관련된 사업 영위 8 국내외 곡물 및 사료자원의 수출입 사업 영위 9 소",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 90건 / 환헤지/파생상품 단서 79건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
010640,진양폴리,1792.0,0.0,00160375,진양폴리우레탄,분기보고서 (2026.03),20260515001070,20260515,OK,OK_ZIP,A,14,17,12,1,0,78,2,147.3,"용 삭제-배당절차 개선사항 반영-배당절차 개선사항 반영 나. 사업목적 현황 구 분 사업목적 사업영위 여부 1 폴리우레탄 제조, 가공 및 판매 영위 2 군납업 및 수출입업 영위 3 부동산 매매 및 임대업 미영위 4 도, 소매업 미영위 5 환경관련장비 제조 및 판매 미영위 6 정보통신업 및 관련장비 제조판매 미영위 7 전자상거래",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 31건 / 환헤지/파생상품 단서 12건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
012200,계양전기,4990.0,0.0,00102618,계양전기,분기보고서 (2026.03),20260513000845,20260513,OK,OK_ZIP,A,94,19,43,1,0,78,2,147.3,"요 제품으로 하여 다양한 차량용 모터를 제조 및 판매하고 있습니다. 내수는 현대, 기아자동차 중형 이상 차종 대부분에 당사의 Seat용 모터를 납품하고 있으며, 수출은 Mando(해외)사에 Electric parking brake actuator를, Nexteer사에 Tilt&Tele actuator를 납품하고 있습니다.사업",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 113건 / 환헤지/파생상품 단서 43건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
023590,다우기술,37200.0,0.0,00176914,다우기술,분기보고서 (2026.03),20260515001276,20260515,OK,OK_ZIP,A,112,21,250,1,0,78,2,147.3,"사잇돌 대출 등 정책 서민금융공급 확대등의 이유로 업권 간 경쟁이 심화되어 영업축소 현상이 지속되고 있습니다.글로벌 무역분쟁이 지속되고 미국의 관세정책 영향으로 수출기업의 수익성 악화가 내수업종 및 중소기업 소상공인, 자영업자의 부실로 이어질 것으로 예상됩니다.해외 금융시장과 국내 금융시장의 불안정한 상황속에서 경기둔화 우려",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 133건 / 환헤지/파생상품 단서 250건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
025890,한국주강,2200.0,0.0,00159564,한국주강,[기재정정]사업보고서 (2025.12),20260701000447,20260701,OK,OK_ZIP,A,32,35,38,1,0,78,2,147.3,"정비 및 전자증권관련 등 상법 및 전자증권법개정 시행에 따른 정관 변경 사업목적 현황 구 분 사업목적 사업영위 여부 1 금속 및 비철금속 제조와 판매업 영위 2 수출입업 영위 3 부동산 매매 및 임대업 영위 4 금속원료재생업 영위 5 목형, 금형 제작 및 판매업 영위 6 철교, 철탑, 철구조물 제작, 판매업 미영위 7 주조",DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2025.12) / 수출/해외·환율 단서 67건 / 환헤지/파생상품 단서 38건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
085310,엔케이,8780.0,0.0,00172228,엔케이,분기보고서 (2026.03),20260515001745,20260515,OK,OK_ZIP,A,59,17,9,0,1,78,2,147.3,"생거래 - 외환 위험연결회사는 국제적으로 영업 활동을 영위하고 있어 외환 위험, 특히 주로 달러화와 관련된 환율 변동 위험에 노출되어 있습니다.2026년 1분기 수출 비중 70.97% (내수 비중 29.04%), 2025년 수출 비중 64.80% (내수 비중 35.20%), 2024년 수출 비중 59.96% (내수 비중 40",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 76건 / 환헤지/파생상품 단서 9건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
097950,CJ제일제당,194400.0,0.0,00635134,CJ제일제당,분기보고서 (2026.03),20260515001768,20260515,OK,OK_ZIP,A,204,70,169,0,1,78,2,147.3,"문점,복합점,식당전문점 등 17.8 - 신경로 할인점,편의점,백화점,온라인몰 등 41.7 - 실수요 B2B업체,식음료제조업체 등 17.8 - 기타 해외거래처,로컬수출 등 22.7 - 합 계 100.0 - 2) 물류 사업 (단위 : %) 사업부문 매출유형, 품목 등 매출비중 비 고 CL사업부문 항만하역, 창고운영 및 운송 26",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 274건 / 환헤지/파생상품 단서 169건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
002460,HS화성,11960.0,0.0,00174527,HS화성,분기보고서 (2026.03),20260515003096,20260515,OK,OK_ZIP,A,26,14,7,0,0,77,0,147.0,"업 영위 9 백화점 및 대형할인점, 판매업, 슈퍼체인사업, 식료품 가공 및 제조업 일체 미영위 10 신용카드와 관련된 발행, 관리 및 부대사업 일체 미영위 11 수출입업 미영위 11 면세사업 영위 12 방송사업, 영화상영업 및 문화서비스업, 광고사업 및 광고대행업 미영위 13 출판사업 및 음반, 필름, 테이프 제작 판매업 미",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 40건 / 환헤지/파생상품 단서 7건 / 공시신뢰도 A,✅
003230,삼양식품,1111000.0,0.0,00126955,삼양식품,분기보고서 (2026.03),20260513000571,20260513,OK,OK_ZIP,A,290,28,7,0,1,77,2,146.3,"외한 일부 면류 제품을 생산하고 있습니다. 밀양공장은 용기제품과 봉지제품을 포함한 면류를 생산하는 면공장 및 소스를 생산하는 소스공장으로 구성되어 있으며, 해외 수출제품 중심으로 생산하고 있습니다. 라. 매출실적 2026년 1분기 기준 당사는 연결 기준 매출액 7,144억 원, 영업이익 1,771억 원, 당기순이익 1,445",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 318건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
005500,삼진제약,18430.0,0.0,00128412,삼진제약,분기보고서 (2026.03),20260515001989,20260515,OK,OK_ZIP,A,32,18,6,0,1,76,2,145.3,"의 성장을 도모하고 있습니다. 5. 위험관리 및 파생거래 당사는 영업의 특성상 외환거래가 많이 발생하지 않습니다. 원재료의 경우 70% 이상을 국내에서 조달하고 수출의 경우 전체 매출의 약 2% 수준에 불과합니다. 또한 외자로 들어오는 상당 부분의 원재료는 장기공급계약을 통하여 위험관리를 하고 있으며, 내부적으로 외화자금의",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 50건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
029780,삼성카드,49850.0,0.0,00126292,삼성카드,분기보고서 (2026.03),20260515002134,20260515,OK,OK_ZIP,A,28,14,465,1,0,76,2,145.3,"등이 카드 승인 실적 증가에 주요하게 작용한 것으로 판단됩니다. 2026년 1분기 누적 전체카드 승인실적은 322조로 전년동기간 대비 7.2% 증가 하였습니다. 글로벌 반도체 수요 확대가 기업 실적 호조를 가져왔고, 이에 따른 소득 및 자산여건 개선이 카드실적 확대에 기여한 것으로 판단됩니다. 국내 신용카드 승인실적 현황 등",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 42건 / 환헤지/파생상품 단서 465건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,✅
000050,경방,8140.0,0.0,00101628,경방,분기보고서 (2026.03),20260515000613,20260515,OK,OK_ZIP,A,60,30,66,2,0,76,4,144.6,"직물 기타 각종 직물의 제조 및 판매 미영위 3 사포가공업 영위 4 봉제가공업 미영위 5 임업 미영위 6 부동산개발업 영위 7 부동산의 매매 및 임대업 영위 8 수출입업 영위 9 도·소매업 및 이에 관련된 각종 물품제조업 영위 10 체육 및 건강설비 운영 영위 11 문화·예술 서비스업 미영위 12 관광, 숙박업시설 및 운영",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 90건 / 환헤지/파생상품 단서 66건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
000180,성창기업지주,4900.0,0.0,00133335,성창기업지주,분기보고서 (2026.03),20260515002155,20260515,OK,OK_ZIP,A,98,25,13,1,1,76,4,144.6,"유 지씨테크(주) 비상장 폐목재 가공처리 판매업 국내법인 성창보드(주) 16%,성창기업(주) 84% 지분 소유 지씨글로벌(주) 비상장 목재류 상품판매, 유통 및 수출입업 국내법인 성창기업(주) 100% 지분 소유 성창디벨로퍼스(주) 비상장 부동산 개발업 등 국내법인 성창기업(주) 100% 지분 소유 주) 성창기업(주)가 10",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 123건 / 환헤지/파생상품 단서 13건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
000230,일동홀딩스,6390.0,0.0,00146083,일동홀딩스,분기보고서 (2026.03),20260515002593,20260515,OK,OK_ZIP,A,97,22,14,2,0,76,4,144.6,호모이소플라바논 특허 등록 32) 2012년 09월 - ㈜LG생명과학과 B형간염신약 베시포비르 라이선스계약 33) 2012년 09월 - 인도네시아 스리아만사와 수출계약 체결 34) 2012년 10월 - 일본 아지노모토사와 복합성분 고혈압치료제 국내판권 계약 체결 35) 2012년 10월 - 락토바실러스 속 균종의 동정방법,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 119건 / 환헤지/파생상품 단서 14건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
000880,한화,104900.0,0.0,01780608,메쥬,분기보고서 (2026.03),20260515001736,20260515,OK,OK_ZIP,A,105,26,8,2,0,76,4,144.6,"터, 기업 실증 지원사업 선정 2023.01 동아에스티㈜ 해외판권계약 2023.02 요르단(Royal Hashemite Court) HiCardi 2,000ea 수출[YK2] 2023.05 개운동 사옥으로 연구소 이전 2023.05 강원테크노파크, 2023강원 ICT 융합 신기술개발 기업 지원사업 선정 2023.05 원주의료",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 131건 / 환헤지/파생상품 단서 8건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
001200,유진투자증권,4430.0,0.0,01965333,삼양바이오팜,분기보고서 (2026.03),20260515001707,20260515,OK,OK_ZIP,A,38,16,70,1,1,76,4,144.6,"매출실적 (단위 : 백만원) 부문 매출유형 제2기 1분기('26.1.1 ~ 3.31) 제1기('25.11.1 ~ 12.31) 의료기기 내수 3,330 3,342 수출 15,258 14,526 계 18,588 17,868 의약품 내수 9,497 8,385 수출 2,955 2,241 계 12,452 10,626 기타 내수 134",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 54건 / 환헤지/파생상품 단서 70건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
001210,금호전기,741.0,0.0,00106395,금호전기,분기보고서 (2026.03),20260515001428,20260515,OK,OK_ZIP,A,34,27,66,2,0,76,4,144.6,"량기 제작수리 및 판매 2. 조명기기, 전기기기, 제작수리 및 판매 3. 일반정밀기기 제작, 가공 수리 및 판매 4. 각종 자동차 부품 제작 수리 및 판매 5. 수출입업 6. 토목건축업 7. 부동산 매매업 및 임대업 8. 전기공사업 9. 전자부품 제조 및 판매 10. 비금속 재생재료 가공처리업 11. 조명 디자인 및 설계 1",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 61건 / 환헤지/파생상품 단서 66건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
001510,SK증권,2580.0,0.0,00131850,SK증권,분기보고서 (2026.03),20260515000864,20260515,OK,OK_ZIP,A,158,41,201,2,0,76,4,144.6,70% 이하인 투자신탁으로 투자를 통해 취득한 수익을 투자자에게 배분해주는 상품 해외투자펀드 - 국내 금융기관에 의해 국내에 설립되어 투자자로부터 자금을 모아 해외시장에 투자하는 상품 (역내펀드=On Shore Fund) 재간접펀드 - 다른 간접투자기구가 발행한 간접투자증권에 투자자산의 50% 이상을 투자하는 간접투자기구 (즉,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 199건 / 환헤지/파생상품 단서 201건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
001940,KISCO홀딩스,24950.0,0.0,00159740,KISCO홀딩스,분기보고서 (2026.03),20260515002388,20260515,OK,OK_ZIP,A,22,28,12,2,0,76,4,144.6,"주)] 1) 판매방법 및 조건 당사는 주문 및 계획생산에 의해 국내외 유통상, 실수요자에게 판매를 하고 있으며 결제는 내수의 경우 현금 및 어음으로 이루어지며, 수출의 경우에는 신용장 (L/C) 및 현금으로 이루어 집니다. 2) 판매전략당사는 품질, 원가, 서비스 개선을 통한 고객만족강화를 판매전략으로 삼고 다양한 판로를 개",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 50건 / 환헤지/파생상품 단서 12건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
002220,한일철강,4260.0,0.0,00163196,한일철강,분기보고서 (2026.03),20260515002194,20260515,OK,OK_ZIP,A,136,38,17,2,0,76,4,144.6,영위 2 철강재 가공업 영위 3 건축자재 판매업 영위 4 탱크로리 제작 및 수리업 미영위 5 자동차 부품 제조 및 판매업 미영위 6 표면처리 강재제조업 영위 7 수출입업 영위 8 물품 매도 확약서 발행업 미영위 9 주택ㆍ부동산 임대업 및 매매업 영위 10 창고업 영위 11 자동차 운송사업 미영위 12 자동차 운송 주선업 미영,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 174건 / 환헤지/파생상품 단서 17건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
003010,혜인,4500.0,0.0,00165343,혜인,분기보고서 (2026.03),20260515000310,20260515,OK,OK_ZIP,A,47,47,26,2,0,76,4,144.6,"제66기 1분기 제66기 제65기 매출액 매출액 매출액 매출액 장비사업부문 상품매출 건설기계 및 부품 내수 30,403 32,217 133,746 142,963 수출 166 385 2,318 2,731 합계 30,570 32,602 136,064 145,694 엔진 및 발전기 오파수입 엔진 내수 - 225 683 2,457",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 94건 / 환헤지/파생상품 단서 26건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
003240,태광산업,868000.0,0.0,00153393,태광산업,분기보고서 (2026.03),20260515002322,20260515,OK,OK_ZIP,A,81,36,21,2,0,76,4,144.6,"문 매출유형 품목 제66기 1분기 제65기 제64기 금 액 금 액 금 액 제조 및 임대 제품, 상품, 임가공, 임대 석유화학제품, 화섬사, 직물, 마대, 임대등 수출 251,727 742,507 693,442 내수 257,838 984,517 1,217,761 소계 509,565 1,727,024 1,911,203 방송통신",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 117건 / 환헤지/파생상품 단서 21건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
003280,흥아해운,1639.0,0.0,00167208,흥아해운,분기보고서 (2026.03),20260515000171,20260515,OK,OK_ZIP,A,95,19,12,2,0,76,4,144.6,"가 간 교역을 폭발적으로 증가시켰고, 해운업이 주요 운송 수단으로 자리 잡는 계기가 되었습니다.특히 1970년대 후반과 1980년대 초에는 해운업이 국가의 핵심 수출 산업으로 인식되면서, 국적 선사들을 중심으로 선박 대형화 전략이 본격 추진되었습니다. 그러나 당시 일부 선사들이 수익성보다는 외형 확장에 집중한 결과, 무리한",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 114건 / 환헤지/파생상품 단서 12건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
