추천표시,stock_code,stock_name,current_price,corp_code,corp_name,report_nm,rcept_dt,confidence,fx_exposure_score,base_score,negative_score,final_score,export_hits,fx_hits,hedge_hits,foreign_debt_hits,import_cost_hits,status,document_status,reason,evidence_snippet
🟡,138930,BNK금융지주,17670.0,00858364,BNK금융지주,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,251,53,241,24,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 304건 / 환헤지/파생상품 단서 241건 / 외화부채·수입원가 부담 단서 24건 / 공시신뢰도 A,"한 외화자금을 재원으로 지원하는 대출(USD, JPY, EUR) 무역금융 및 무역어음할인 당행 여신 관련 제 규정,지침, 매뉴얼에 따라 대출지원이 가능한 기업체 수출금융(무역금융)지원, 내국신용장 개설 및 매입 BNK 문전성시대출 가. 대출대상 상권에서 사업을 영위중인 개인사업자나. 개인CSS 대상 소매개인기업 및 소규모자영"
🟡,139130,iM금융지주,17700.0,00878915,iM금융지주,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,168,57,351,31,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 225건 / 환헤지/파생상품 단서 351건 / 외화부채·수입원가 부담 단서 31건 / 공시신뢰도 A,"Q 비상금대출, iM직장인 간편신용대출, 똑똑딴딴 중금리대출, 닥터론, iM Pay 통장대출 외 화 대 출 외화대출, 역외외화대출 외국환 및 국제업무 외 국 환 수출환어음매입(추심), 송금방식수출, 신용장발행 및 조건변경, L/G발급, 송금방식수입, 당발 및 타발송금, 외화현찰매매, T/C매입(추심), 외화수표매입(추심) 국"
🟡,175330,JB금융지주,26700.0,00980122,JB금융지주,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,214,71,280,20,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 285건 / 환헤지/파생상품 단서 280건 / 외화부채·수입원가 부담 단서 20건 / 공시신뢰도 A,"무 기업자금대출, 가계자금대출, 협약대출 및 특수자금대출 등 외국환 및 국제업무 외환 : 외화예금, 외화현찰 환전, 해외 송금, 외화수표 매입, 여행자수표 판매 수출 : 신용장 통지, 신용장 양도, 수출환어음 매입 및 추심, 선적서류 발송, 무신용장 방식 수출, 수출 사후관리 수입 : 수입신용장 개설, 수입신용장의 조건변경"
🟡,475150,SK이터닉스,43000.0,01817081,SK이터닉스,분기보고서 (2026.03),20260514,A,60,0.0,40,116.0,74,51,373,52,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 125건 / 환헤지/파생상품 단서 373건 / 외화부채·수입원가 부담 단서 52건 / 공시신뢰도 A,분석과 정교한 리스크 관리(Risk Management) 역량을 바탕으로 개발과 운영을 넘어 VPP(가상발전소) 플랫폼 시장으로 사업 영역을 확장하고 있습니다. 글로벌 파트너십과 자본 조달 역량을 결합하여 미래 에너지 산업의 새로운 표준을 제시하는 '종합 그린 에너지 솔루션 기업'으로 도약해 나갈 것입니다. [ ㈜이에스에스에스
✅,001770,SHD,13560.0,00137809,SHD,분기보고서 (2026.03),20260515,A,47,0.0,4,115.6,11,6,3,2,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 17건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,"한 Can을 제조하는 제관사 중 신안제관의 지분을 보유, Captive Market도 보유하고 있으며, 총 판매 중 약 80%가 내수용으로 최근 무역장벽에 따른 수출 판매가 어려운 가운데에서도 안정적인 시장을 확보하고 있는 상황입니다. 다. 경기변동의 특성 및 계절성 경기변동을 크게 타는 편은 아니나 계절에 따라 약간씩의 영"
✅,008260,NI스틸,3090.0,00116301,NI스틸,분기보고서 (2026.03),20260515,A,48,0.0,8,115.2,14,3,62,3,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 17건 / 환헤지/파생상품 단서 62건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,"손실(당기손익) - 153,931 파생상품거래손실(당기손익) 3,410 7,186 (2) 당기에 인식한 파생상품의 평가내역은 다음과 같습니다. (단위: 천원, 1USD) 구분 거래일 만기일 매입통화 매입금액 이자율 매도통화 매도금액 평가금액 수협은행 2026-01-07 2027-01-07 USD 4,900,000 3.99% K"
🟡,000390,SP삼화,6600.0,00129387,SP삼화,분기보고서 (2026.03),20260515,A,52,0.0,24,113.6,111,64,3,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 175건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"충실히 반영하기 위함 나. 사업목적 현황 구 분 사업목적 사업영위 여부 1 각종 도료, 합성수지, 안료제조 판매업 영위 2 각종 인쇄잉크 제조 판매업 영위 3 수출입업 (도료, 화공약품, 독극물) 영위 4 전기, 전자, 반도체 재료 제조가공, 판매업 및 관련사업 영위 5 부동산 매매 및 임대업 영위 6 국내외 무역업 (도료"
🟡,007070,GS리테일,24550.0,00140177,GS리테일,분기보고서 (2026.03),20260515,A,52,0.0,24,113.6,53,11,120,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 64건 / 환헤지/파생상품 단서 120건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,")GS는 지주회사로서, 그 사업부문은 연결재무제표 기준으로 아래와 같이 분류됩니다. 사업부문 주요 재화 및 용역 주요 고객정보 유통 일반소비용품 소매 고객 무역 수출입업 및 동 대행업, 국내외 상사 대리점업, 수출입품의 판매업 및 위탁업 Jindal, PT.PABRIK BESI BETON 등 가스전력사업 전력, 도시가스 및"
✅,294870,IPARK현대산업개발,19920.0,01310269,IPARK현대산업개발,분기보고서 (2026.03),20260515,A,49,0.0,16,113.4,7,18,22,8,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 25건 / 환헤지/파생상품 단서 22건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,"정상영업주기 내에 있으며, 동 약정과 관련하여 담보를 제공하지 아니하므로, 매입채무로 분류하고 현금흐름표에서 영업활동현금으로 표시하였습니다. 대외 원화보증 한국수출입은행 외 38,197 38,197 대외 외화보증 SC은행 외 32,713 2,790 전기말 (단위 : 백만원) 약정처 총 대출약정금액 차입금(사채 포함) 약정"
✅,023150,MH에탄올,4335.0,00121534,MH에탄올,분기보고서 (2026.03),20260515,A,41,0.0,0,111.0,5,6,9,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 11건 / 환헤지/파생상품 단서 9건 / 공시신뢰도 A,"가. 매출 실적 (단위 : 백만원) 사업 부문 매출유형 품 목 제49기분기 제48기 제47기 비고 주정 사업부 내수 주정외 14,513 52,128 53,731 수출 철강파이프외 - - - 기계설비, 제작 사업부 내수 기계제작외 - - - 골프장 사업부 내수 골프장외 6,450 42,591 46,688 합 계 20,963 9"
🟡,003570,SNT다이내믹스,40900.0,00134477,SNT다이내믹스,분기보고서 (2026.03),20260512,A,48,0.0,26,108.9,75,27,2,12,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 102건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,자회사 편입- 2022.12 주식회사 케이에이치이 자회사 제외- 2023.02 상호변경(SNT중공업주식회사 ⇒ SNT다이내믹스주식회사)- 2025.12 1억달러 수출의 탑 수상 SNT AMT(주) - 2008.06 예곡공장이전(산인공장)- 2008.09 S&T중공업(주) 자회사로 편입- 2008.09 상호변경[(주)화성AMT
🟡,001460,BYC,37050.0,00122579,BYC,분기보고서 (2026.03),20260515,A,50,0.0,32,108.8,44,77,2,16,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 121건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 16건 / 공시신뢰도 A,명칭 독립이사로 변경-감사위원 분리선임 인원 상향(1=>2명) 나. 사업목적 현황 구 분 사업목적 사업영위 여부 1 섬유제품 제조 가공 및 도·소매업 영위 2 수출입업 영위 3 각종 기계제작 및 판매 미영위 4 부동산 임대업 영위 5 부동산 분양 공급업 영위 6 건축자재 제조 및 가공판매 (제재업은 제외) 미영위 7 건설업
🟡,003080,SB성보,2230.0,00132725,SB성보,분기보고서 (2026.03),20260515,A,45,0.0,20,108.0,7,21,13,10,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 28건 / 환헤지/파생상품 단서 13건 / 외화부채·수입원가 부담 단서 10건 / 공시신뢰도 A,"월 28일에 설립되었습니다. 농업인의 고부가가치 농산물 생산, 소비자에게 안전한 먹거리 공급, 환경오염문제 등 사회적 이슈해결에 이바지하고자 합니다. 이를 위해 글로벌 기업으로부터 우수한 제품을 도입하고, 국내 산학연과 연구개발을 통해 자체 개발력을 확보하여 차별화된 제품을 개발, 사업의 경쟁력을 높여갈 계획입니다. 3. 타법"
🟡,267250,HD현대,244000.0,01205709,HD현대,분기보고서 (2026.03),20260515,A,50,0.0,36,107.4,564,235,572,13,5,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 799건 / 환헤지/파생상품 단서 572건 / 외화부채·수입원가 부담 단서 18건 / 공시신뢰도 A,내 정유사들은 국내 수요뿐 아니라 글로벌 석유제품 수요 증가에 대비하여 대규모 시설 증설을 완료하였습니다. 대규모 정제시설은 규모의 경제를 가능케 함으로써 국제 수출경쟁에 있어서도 우위를 점할 수 있는 요인이 되고 있습니다. 이러한 경쟁력을 바탕으로 국내 정유 산업은 내수산업이라는 이미지에서 벗어나 석유 제품의 수출을 늘려오
✅,267290,경동도시가스,20350.0,01208885,경동도시가스,분기보고서 (2026.03),20260515,A,37,0.0,0,107.0,1,10,13,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 11건 / 환헤지/파생상품 단서 13건 / 공시신뢰도 A,"-0.7 -13,874 -0.8 -13,571 -0.8 합계 541,759 100.00 1,759,465 100.00 1,791,908 100.00 ※ 매출 중 수출에 의한 매출액은 없음 2. 판매경로 및 판매방법 등 (1) 판매경로 국내 천연가스(LNG)는 인도네시아, 카타르 등 가스생산국과 장기도입계약을 맺고 한국가스공사"
🟡,001380,SG글로벌,1489.0,00152039,SG글로벌,분기보고서 (2026.03),20260515,A,48,0.0,32,106.8,98,51,1,16,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 149건 / 환헤지/파생상품 단서 1건 / 외화부채·수입원가 부담 단서 16건 / 공시신뢰도 A,"원/EA) 회사 품 목 제73기 1분기 제72기 제71기 (주)SG글로벌 자동차시트커버(Seat Trim Cover) 내수 17,927 18,308 19,099 수출 - - - ※ 산출기준 : 품목별 총 매출액을 총 매출수량으로 나누어 산정하였음.(단순평균가격) (2) 시트사업부문 (단위 : 원/EA) 회사 품 목 제73기"
✅,000040,KR모터스,341.0,01884065,디비금융제14호스팩,분기보고서 (2026.03),20260515,A,36,0.0,0,106.0,53,0,0,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 53건 / 공시신뢰도 A,"9달러, 2032년 1조 1,837억달러로 성장할 것으로 예상됩니다. 한편, 식품의약품안전처에 의하면 2023년 국내 의약품 시장 규모(생산금액 + 수입금액 - 수출금액)는 31조 4,513억원으로, 처음으로 30조원을 돌파하였으며, 2022년 약 29조 8,595억원 대비 약 5.3% 성장하였습니다. 의약품 중 전문의약품의"
✅,058860,KTis,2620.0,00372873,KTis,분기보고서 (2026.03),20260515,A,36,0.0,2,105.3,6,5,5,1,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 11건 / 환헤지/파생상품 단서 5건 / 외화부채·수입원가 부담 단서 1건 / 공시신뢰도 A,"선 통합 서비스 수요가 지속 확대되고있습니다. 국내 통신시장은 유선에서 무선으로, 음성에서 데이터로 서비스 패러다임이 전환되었으며, 제조사(삼성, 애플 등) 및 글로벌 플랫폼 사업자(구글, 넷플릭스 등)의 영향력이 강화되었습니다. 향후, AI 기반 네트워크, 클라우드, 보안, 콘텐츠 융합 서비스 등 신성장 사업 확대를 통해 통"
🟡,092230,KPX홀딩스,82800.0,00587466,KPX홀딩스,분기보고서 (2026.03),20260515,A,44,0.0,26,104.9,87,25,0,12,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 112건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,"원, %) 사업부문 매출유형 품 목 제52기 1분기 제51기 제50기 매출액 비중 매출액 비중 매출액 비중 폴리우레탄폼제조, 가공 제품상품기타 PU FOAM 外 수출 64 0.5 301 0.6 292 0.5 내수 12,364 99.5 46,327 99.4 53,746 99.5 합계 12,428 100.0 46,628 100."
✅,000300,DH오토넥스,4200.0,01885222,대신밸류리츠,사업보고서 (2026.02),20260507,A,30,0.0,0,100.0,0,8,37,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 사업보고서 (2026.02) / 수출/해외·환율 단서 8건 / 환헤지/파생상품 단서 37건 / 공시신뢰도 A,"사업모형 하에서 금융자산을 보유하고, 계약상 현금흐름이 원리금만으로 구성되어 있는 금융자산은 기타포괄손익-공정가치로 측정합니다. 손상차손(환입)과 이자수익 및 외환손익을 제외하고는, 공정가치로 측정하는 금융자산의 평가손익은 기타포괄손익으로 인식합니다. 금융자산을 제거할 때에는 인식한 기타포괄손익누계액을 자본에서 당기손익으로 재"
🟡,375500,DL이앤씨,73900.0,01524093,DL이앤씨,분기보고서 (2026.03),20260515,A,44,0.0,40,100.0,203,41,171,17,8,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 244건 / 환헤지/파생상품 단서 171건 / 외화부채·수입원가 부담 단서 25건 / 공시신뢰도 A,"엔지니어링공제조합 공사이행보증 외 43,817 43,817 해당없음 국내 보증처6 롯데건설㈜ 공사이행보증 외 24,464 24,464 해당없음 국내 보증처7 한국수출입은행 계약이행보증 외 182,130 182,130 해당없음 국외 보증처8 하나은행 계약이행보증 외 4,824 4,824 해당없음 국외 보증처9 우리은행 계약이행"
✅,037560,LG헬로비전,2190.0,00222532,LG헬로비전,분기보고서 (2026.03),20260515,A,26,0.0,0,96.0,4,4,3,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 8건 / 환헤지/파생상품 단서 3건 / 공시신뢰도 A,MAC) 2018 한국 산업의 브랜드파워 알뜰폰 부문 1위 한국능률협회(KMAC) 2018 '국가서비스 대상' 알뜰폰 부문 대상 산업정책연구원(IPS) 2017 글로벌 최고의 MVNO 선정 (The Most Successful MVNO) MVNO세계총회 (MVNOs World Congress) 2017 한국 산업의 브랜드파워
✅,058850,KTcs,2420.0,00372882,KTcs,[기재정정]분기보고서 (2026.03),20260519,A,30,0.0,14,95.1,4,17,1,7,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 21건 / 환헤지/파생상품 단서 1건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,"한국 ESG기준원 주관 '25년도 ESG평가에서 B+등급을 획득했습니다. 전년대비 종합등급은 한등급 하락했지만, 선제적이고 체계적인 ESG 경영체계를 도입하고, 글로벌 기준에 맞춰 개정된 평가모형을 반영하고 고도화하는 지속적인 노력을 통해 여전히 업계를 선도하는 ESG경영을 실천하고 있습니다. (5) 정부의 인증 및 그 취소에"
✅,400760,NH올원리츠,3000.0,01480780,NH올원리츠,반기보고서 (2026.03),20260515,B,15,0.0,0,77.0,1,0,6,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 반기보고서 (2026.03) / 수출/해외·환율 단서 1건 / 환헤지/파생상품 단서 6건 / 공시신뢰도 B,"39,757.0㎡ / 45,876.2㎡ 건물규모 지하2층 / 지상3층 주차대수 204대(자주식) 용도 창고시설(물류창고) 준공일 2020년 5월 임차인 구성 롯데글로벌로지스 등 위치도 [도지물류센터 입지여건].jpg [도지물류센터 입지여건] 자산특성 ­최신 상온, 저온 복합 물류센터, 난연 소재 글라스울 판넬 시공 ­서울, 성"
🟡,338100,NH프라임리츠,3670.0,01391033,NH프라임리츠,반기보고서 (2026.02),20260414,C,4,0.0,0,58.0,0,0,2,0,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 반기보고서 (2026.02) / 환헤지/파생상품 단서 2건 / 공시신뢰도 C,은 순차입금을 총자본으로 나누어 산출하고 있습니다.당사는 당반기말 및 전기말 현재 차입금이 없으므로 자본조달비율은 산정하지 않았습니다. 나. 파생거래 - 당사는 파생상품계약을 체결하지 않았습니다. 6. 주요계약 및 연구개발활동 당사는 부동산투자회사로 해당사항 없습니다. 7. 기타 참고사항 해당사항 없습니다. III. 재무에 관한
🟡,001340,PKC,6240.0,01976418,대신밸런스제20호스팩,,,C,0,0.0,0,4.0,0,0,0,0,0,DART_LIST_013_조회된 데이타가 없습니다.,NO_DOCUMENT,DART corp_code 매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 C,
🟡,415640,KB발해인프라,9810.0,01880801,KB발해인프라,,,C,0,0.0,0,4.0,0,0,0,0,0,DART_LIST_013_조회된 데이타가 없습니다.,NO_DOCUMENT,DART corp_code 매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 C,
⚠️,000215,DL우,23500.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,001045,CJ우,73300.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,001065,JW중외제약우,21150.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,001067,JW중외제약2우B,45500.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,001465,BYC우,25300.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,001515,SK증권우,5500.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,003555,LG우,68600.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,004255,NPC우,2050.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,005945,NH투자증권우,24700.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,006125,SK디스커버리우,37900.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,010955,S-Oil우,53500.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,011155,CJ씨푸드1우,9610.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,051905,LG생활건강우,105000.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,051915,LG화학우,156800.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,066575,LG전자우,78800.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,078935,GS우,53600.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,096775,SK이노베이션우,63000.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,097955,CJ제일제당 우,124300.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
⚠️,108675,LX하우시스우,16210.0,,,,,D,0,0.0,0,-15.0,0,0,0,0,0,NO_CORP_CODE,NO_CORP_CODE,DART corp_code 미매칭 / 최근 정기보고서 확인 부족 / 공시신뢰도 D,
